date,game_name,steam_appid,player_count
2026-03-30 12:00,Peak,923260,2
2026-03-30 12:00,Indiana Jones and the Great Circle,2677660,235
2026-03-30 12:00,F1 25,3059520,6877
2026-03-30 12:00,Escape from Tarkov,3932890,15326
2026-03-30 12:00,BALL x PIT,2062430,1517
2026-03-30 12:00,Avowed,2457220,237
2026-03-30 12:00,Absolum,1904480,392
2026-03-30 12:00,Routine,3402170,0
2026-03-30 12:00,Terra Invicta,1176470,768
2026-03-30 12:00,StarRupture,1631270,2429
2026-03-30 12:00,Nioh 3,3681010,3908
2026-03-30 12:00,Mewgenics,686060,15907
2026-03-30 12:00,Cairn,1588550,798
2026-03-30 12:00,ReAnimal,2129530,791
2026-03-30 12:00,High on life 2,2069250,66
2026-03-31 13:00,Marvel Rivals,2767030,39183
2026-03-31 13:00,Path of Exile 2,2694490,6623
2026-03-31 13:00,The Stone of Madness,1309710,6
2026-03-31 13:00,Hyper Light Drifter,257850,20
2026-03-31 13:00,Hyper Light Breaker,1534840,4
2026-03-31 13:00,FREEDOM WARS Remastered,3004100,19
2026-03-31 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2750
2026-03-31 13:00,Palworld,1623730,40176
2026-03-31 13:00,HELLDIVERS 2,553850,43532
2026-03-31 13:00,Black Myth: Wukong,2358720,16202
2026-03-31 13:00,Orcs Must Die! Deathtrap,2273980,192
2026-03-31 13:00,Kingdom Come: Deliverance II,1771300,19865
2026-03-31 13:00,Split Fiction,2001120,11281
2026-03-31 13:00,Sid Meier's Civilization VII,1295660,5357
2026-03-31 13:00,Monster Hunter Wilds,2246340,24641
2026-03-31 13:00,Lost Records: Bloom & Rage,1902960,69
2026-03-31 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,49
2026-03-31 13:00,Atomfall,801800,244
2026-03-31 13:00,Wanderstop,1299460,19
2026-03-31 13:00,Schedule I,3164500,14474
2026-03-31 13:00,R.E.P.O.,3241660,39490
2026-03-31 13:00,inZOI,2456740,2246
2026-03-31 13:00,Grimoire Groves,1830430,1
2026-03-31 13:00,Crashlands,391730,107
2026-03-31 13:00,Crashlands 2,1401730,121
2026-03-31 13:00,Mandragora: Whispers of the Witch Tree,1721060,70
2026-03-31 13:00,Clair Obscur: Expedition 33,1903340,7749
2026-03-31 13:00,Assassin's Creed Shadows,3159330,3777
2026-03-31 13:00,"Yes, Your Grace: Snowfall",1373090,13
2026-03-31 13:00,Survival Machine,1601330,12
2026-03-31 13:00,RoadCraft,2104890,2079
2026-03-31 13:00,The Precinct,490110,185
2026-03-31 13:00,Elden Ring: Nightreign,2622380,38672
2026-03-31 13:00,DOOM: The Dark Ages,3017860,961
2026-03-31 13:00,Deliver At All Costs,1880610,6
2026-03-31 13:00,Blue Prince,1569580,937
2026-03-31 13:00,Tinkerlands,2617700,202
2026-03-31 13:00,Stellar Blade,3489700,5027
2026-03-31 13:00,JDM: Japanese Drift Master,1153410,92
2026-03-31 13:00,Gex Trilogy,3183970,2
2026-03-31 13:00,FBC: Firebreak,2272540,8
2026-03-31 13:00,Dune: Awakening,1172710,5689
2026-03-31 13:00,Deltarune,1671210,840
2026-03-31 13:00,Crime Simulator,2737070,1521
2026-03-31 13:00,The Alters,1601570,253
2026-03-31 13:00,Neon Abyss 2,2235200,198
2026-03-31 13:00,The Drifter,1170570,26
2026-03-31 13:00,Wildgate,3504780,5
2026-03-31 13:00,Wuchang: Fallen Feathers,2277560,3222
2026-03-31 13:00,Killing Floor 3,1430190,378
2026-03-31 13:00,Grounded 2,2661300,1848
2026-03-31 13:00,Metal Gear Solid Δ: Snake Eater,2417610,324
2026-03-31 13:00,Arena Breakout: Infinite,2073620,16677
2026-03-31 13:00,Borderlands 4,1285190,7617
2026-03-31 13:00,Hades II,1145350,5844
2026-03-31 13:00,Dying Light: The Beast,3008130,4956
2026-03-31 13:00,Hollow Knight Silksong,1030300,10606
2026-03-31 13:00,Silent Hill f,2947440,813
2026-03-31 13:00,Mafia: The Old Country,1941540,365
2026-03-31 13:00,Cronos: The New Dawn,2101960,135
2026-03-31 13:00,Sword of the sea,2453160,5
2026-03-31 13:00,Battlefield 6,2807960,39539
2026-03-31 13:00,Megabonk ,3405340,4878
2026-03-31 13:00,Little Nightmares 3,1392860,336
2026-03-31 13:00,Stick it to the Stickman,2085540,84
2026-03-31 13:00,Vampire: The Masquerade - Bloodlines 2,532790,84
2026-03-31 13:00,ARC Raiders,1808500,83343
2026-03-31 13:00,The Outer Worlds 2,1449110,399
2026-03-31 13:00,Escape from Duckov,3167020,5837
2026-03-31 13:00,Ninja Gaiden 4,2627260,404
2026-03-31 13:00,Jurassic World Evolution 3,2958130,1268
2026-03-31 13:00,Europa Universalis V,3450310,8079
2026-03-31 13:00,Dispatch ,2592160,1515
2026-03-31 13:00,South of Midnight,1934570,14
2026-03-31 13:00,Sonic Racing: CrossWorlds,2486820,397
2026-03-31 13:00,Peak,923260,6
2026-03-31 13:00,Indiana Jones and the Great Circle,2677660,250
2026-03-31 13:00,F1 25,3059520,8180
2026-03-31 13:00,Escape from Tarkov,3932890,17356
2026-03-31 13:00,BALL x PIT,2062430,1546
2026-03-31 13:00,Avowed,2457220,252
2026-03-31 13:00,Absolum,1904480,450
2026-03-31 13:00,Routine,3402170,0
2026-03-31 13:00,Terra Invicta,1176470,755
2026-03-31 13:00,StarRupture,1631270,2557
2026-03-31 13:00,Nioh 3,3681010,4573
2026-03-31 13:00,Mewgenics,686060,17038
2026-03-31 13:00,Cairn,1588550,781
2026-03-31 13:00,ReAnimal,2129530,1124
2026-03-31 13:00,High on life 2,2069250,80
2026-03-31 14:00,Marvel Rivals,2767030,47431
2026-03-31 14:00,Path of Exile 2,2694490,7480
2026-03-31 14:00,The Stone of Madness,1309710,7
2026-03-31 14:00,Hyper Light Drifter,257850,24
2026-03-31 14:00,Hyper Light Breaker,1534840,3
2026-03-31 14:00,FREEDOM WARS Remastered,3004100,22
2026-03-31 14:00,DYNASTY WARRIORS: ORIGINS,2384580,2913
2026-03-31 14:00,Palworld,1623730,43619
2026-03-31 14:00,HELLDIVERS 2,553850,50469
2026-03-31 14:00,Black Myth: Wukong,2358720,17498
2026-03-31 14:00,Orcs Must Die! Deathtrap,2273980,224
2026-03-31 14:00,Kingdom Come: Deliverance II,1771300,22513
2026-03-31 14:00,Split Fiction,2001120,13258
2026-03-31 14:00,Sid Meier's Civilization VII,1295660,6018
2026-03-31 14:00,Monster Hunter Wilds,2246340,26763
2026-03-31 14:00,Lost Records: Bloom & Rage,1902960,63
2026-03-31 14:00,The Legend of Heroes: Trails through Daybreak II,2668430,52
2026-03-31 14:00,Atomfall,801800,278
2026-03-31 14:00,Wanderstop,1299460,16
2026-03-31 14:00,Schedule I,3164500,16809
2026-03-31 14:00,R.E.P.O.,3241660,51380
2026-03-31 14:00,inZOI,2456740,2592
2026-03-31 14:00,Grimoire Groves,1830430,0
2026-03-31 14:00,Crashlands,391730,119
2026-03-31 14:00,Crashlands 2,1401730,128
2026-03-31 14:00,Mandragora: Whispers of the Witch Tree,1721060,82
2026-03-31 14:00,Clair Obscur: Expedition 33,1903340,8923
2026-03-31 14:00,Assassin's Creed Shadows,3159330,4196
2026-03-31 14:00,"Yes, Your Grace: Snowfall",1373090,15
2026-03-31 14:00,Survival Machine,1601330,9
2026-03-31 14:00,RoadCraft,2104890,2334
2026-03-31 14:00,The Precinct,490110,222
2026-03-31 14:00,Elden Ring: Nightreign,2622380,41446
2026-03-31 14:00,DOOM: The Dark Ages,3017860,1099
2026-03-31 14:00,Deliver At All Costs,1880610,2
2026-03-31 14:00,Blue Prince,1569580,1060
2026-03-31 14:00,Tinkerlands,2617700,219
2026-03-31 14:00,Stellar Blade,3489700,5472
2026-03-31 14:00,JDM: Japanese Drift Master,1153410,107
2026-03-31 14:00,Gex Trilogy,3183970,4
2026-03-31 14:00,FBC: Firebreak,2272540,12
2026-03-31 14:00,Dune: Awakening,1172710,6952
2026-03-31 14:00,Deltarune,1671210,954
2026-03-31 14:00,Crime Simulator,2737070,1671
2026-03-31 14:00,The Alters,1601570,259
2026-03-31 14:00,Neon Abyss 2,2235200,202
2026-03-31 14:00,The Drifter,1170570,22
2026-03-31 14:00,Wildgate,3504780,6
2026-03-31 14:00,Wuchang: Fallen Feathers,2277560,3377
2026-03-31 14:00,Killing Floor 3,1430190,405
2026-03-31 14:00,Grounded 2,2661300,2186
2026-03-31 14:00,Metal Gear Solid Δ: Snake Eater,2417610,387
2026-03-31 14:00,Arena Breakout: Infinite,2073620,18971
2026-03-31 14:00,Borderlands 4,1285190,8668
2026-03-31 14:00,Hades II,1145350,6593
2026-03-31 14:00,Dying Light: The Beast,3008130,5555
2026-03-31 14:00,Hollow Knight Silksong,1030300,11620
2026-03-31 14:00,Silent Hill f,2947440,857
2026-03-31 14:00,Mafia: The Old Country,1941540,408
2026-03-31 14:00,Cronos: The New Dawn,2101960,175
2026-03-31 14:00,Sword of the sea,2453160,10
2026-03-31 14:00,Battlefield 6,2807960,43264
2026-03-31 14:00,Megabonk ,3405340,5550
2026-03-31 14:00,Little Nightmares 3,1392860,384
2026-03-31 14:00,Stick it to the Stickman,2085540,93
2026-03-31 14:00,Vampire: The Masquerade - Bloodlines 2,532790,104
2026-03-31 14:00,ARC Raiders,1808500,101152
2026-03-31 14:00,The Outer Worlds 2,1449110,462
2026-03-31 14:00,Escape from Duckov,3167020,5970
2026-03-31 14:00,Ninja Gaiden 4,2627260,406
2026-03-31 14:00,Jurassic World Evolution 3,2958130,1420
2026-03-31 14:00,Europa Universalis V,3450310,8821
2026-03-31 14:00,Dispatch ,2592160,1812
2026-03-31 14:00,South of Midnight,1934570,28
2026-03-31 14:00,Sonic Racing: CrossWorlds,2486820,463
2026-03-31 14:00,Peak,923260,6
2026-03-31 14:00,Indiana Jones and the Great Circle,2677660,326
2026-03-31 14:00,F1 25,3059520,9037
2026-03-31 14:00,Escape from Tarkov,3932890,17897
2026-03-31 14:00,BALL x PIT,2062430,1701
2026-03-31 14:00,Avowed,2457220,319
2026-03-31 14:00,Absolum,1904480,553
2026-03-31 14:00,Routine,3402170,0
2026-03-31 14:00,Terra Invicta,1176470,855
2026-03-31 14:00,StarRupture,1631270,2841
2026-03-31 14:00,Nioh 3,3681010,4984
2026-03-31 14:00,Mewgenics,686060,19383
2026-03-31 14:00,Cairn,1588550,920
2026-03-31 14:00,ReAnimal,2129530,1259
2026-03-31 14:00,High on life 2,2069250,99
2026-04-01 13:00,Marvel Rivals,2767030,40065
2026-04-01 13:00,Path of Exile 2,2694490,6495
2026-04-01 13:00,The Stone of Madness,1309710,6
2026-04-01 13:00,Hyper Light Drifter,257850,16
2026-04-01 13:00,Hyper Light Breaker,1534840,1
2026-04-01 13:00,FREEDOM WARS Remastered,3004100,20
2026-04-01 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2638
2026-04-01 13:00,Palworld,1623730,38897
2026-04-01 13:00,HELLDIVERS 2,553850,42575
2026-04-01 13:00,Black Myth: Wukong,2358720,15950
2026-04-01 13:00,Orcs Must Die! Deathtrap,2273980,204
2026-04-01 13:00,Kingdom Come: Deliverance II,1771300,18975
2026-04-01 13:00,Split Fiction,2001120,10785
2026-04-01 13:00,Sid Meier's Civilization VII,1295660,5390
2026-04-01 13:00,Monster Hunter Wilds,2246340,24750
2026-04-01 13:00,Lost Records: Bloom & Rage,1902960,50
2026-04-01 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,53
2026-04-01 13:00,Atomfall,801800,218
2026-04-01 13:00,Wanderstop,1299460,12
2026-04-01 13:00,Schedule I,3164500,13814
2026-04-01 13:00,R.E.P.O.,3241660,38231
2026-04-01 13:00,inZOI,2456740,2142
2026-04-01 13:00,Grimoire Groves,1830430,0
2026-04-01 13:00,Crashlands,391730,100
2026-04-01 13:00,Crashlands 2,1401730,61
2026-04-01 13:00,Mandragora: Whispers of the Witch Tree,1721060,73
2026-04-01 13:00,Clair Obscur: Expedition 33,1903340,7608
2026-04-01 13:00,Assassin's Creed Shadows,3159330,3429
2026-04-01 13:00,"Yes, Your Grace: Snowfall",1373090,14
2026-04-01 13:00,Survival Machine,1601330,6
2026-04-01 13:00,RoadCraft,2104890,1956
2026-04-01 13:00,The Precinct,490110,164
2026-04-01 13:00,Elden Ring: Nightreign,2622380,37703
2026-04-01 13:00,DOOM: The Dark Ages,3017860,881
2026-04-01 13:00,Deliver At All Costs,1880610,1
2026-04-01 13:00,Blue Prince,1569580,853
2026-04-01 13:00,Tinkerlands,2617700,197
2026-04-01 13:00,Stellar Blade,3489700,4554
2026-04-01 13:00,JDM: Japanese Drift Master,1153410,97
2026-04-01 13:00,Gex Trilogy,3183970,4
2026-04-01 13:00,FBC: Firebreak,2272540,8
2026-04-01 13:00,Dune: Awakening,1172710,5381
2026-04-01 13:00,Deltarune,1671210,812
2026-04-01 13:00,Crime Simulator,2737070,1341
2026-04-01 13:00,The Alters,1601570,246
2026-04-01 13:00,Neon Abyss 2,2235200,195
2026-04-01 13:00,The Drifter,1170570,29
2026-04-01 13:00,Wildgate,3504780,7
2026-04-01 13:00,Wuchang: Fallen Feathers,2277560,3162
2026-04-01 13:00,Killing Floor 3,1430190,297
2026-04-01 13:00,Grounded 2,2661300,1926
2026-04-01 13:00,Metal Gear Solid Δ: Snake Eater,2417610,316
2026-04-01 13:00,Arena Breakout: Infinite,2073620,16824
2026-04-01 13:00,Borderlands 4,1285190,6717
2026-04-01 13:00,Hades II,1145350,5646
2026-04-01 13:00,Dying Light: The Beast,3008130,4788
2026-04-01 13:00,Hollow Knight Silksong,1030300,10138
2026-04-01 13:00,Silent Hill f,2947440,755
2026-04-01 13:00,Mafia: The Old Country,1941540,335
2026-04-01 13:00,Cronos: The New Dawn,2101960,120
2026-04-01 13:00,Sword of the sea,2453160,10
2026-04-01 13:00,Battlefield 6,2807960,33523
2026-04-01 13:00,Megabonk ,3405340,4757
2026-04-01 13:00,Little Nightmares 3,1392860,320
2026-04-01 13:00,Stick it to the Stickman,2085540,109
2026-04-01 13:00,Vampire: The Masquerade - Bloodlines 2,532790,98
2026-04-01 13:00,ARC Raiders,1808500,75719
2026-04-01 13:00,The Outer Worlds 2,1449110,381
2026-04-01 13:00,Escape from Duckov,3167020,5628
2026-04-01 13:00,Ninja Gaiden 4,2627260,349
2026-04-01 13:00,Jurassic World Evolution 3,2958130,1212
2026-04-01 13:00,Europa Universalis V,3450310,8126
2026-04-01 13:00,Dispatch ,2592160,1508
2026-04-01 13:00,South of Midnight,1934570,17
2026-04-01 13:00,Sonic Racing: CrossWorlds,2486820,405
2026-04-01 13:00,Peak,923260,1
2026-04-01 13:00,Indiana Jones and the Great Circle,2677660,256
2026-04-01 13:00,F1 25,3059520,8138
2026-04-01 13:00,Escape from Tarkov,3932890,17395
2026-04-01 13:00,BALL x PIT,2062430,1457
2026-04-01 13:00,Avowed,2457220,262
2026-04-01 13:00,Absolum,1904480,475
2026-04-01 13:00,Routine,3402170,0
2026-04-01 13:00,Terra Invicta,1176470,787
2026-04-01 13:00,StarRupture,1631270,2453
2026-04-01 13:00,Nioh 3,3681010,4398
2026-04-01 13:00,Mewgenics,686060,16423
2026-04-01 13:00,Cairn,1588550,682
2026-04-01 13:00,ReAnimal,2129530,1052
2026-04-01 13:00,High on life 2,2069250,72
2026-04-02 12:00,Marvel Rivals,2767030,41618
2026-04-02 12:00,Path of Exile 2,2694490,6563
2026-04-02 12:00,The Stone of Madness,1309710,5
2026-04-02 12:00,Hyper Light Drifter,257850,11
2026-04-02 12:00,Hyper Light Breaker,1534840,2
2026-04-02 12:00,FREEDOM WARS Remastered,3004100,10
2026-04-02 12:00,DYNASTY WARRIORS: ORIGINS,2384580,2417
2026-04-02 12:00,Palworld,1623730,37375
2026-04-02 12:00,HELLDIVERS 2,553850,41072
2026-04-02 12:00,Black Myth: Wukong,2358720,15316
2026-04-02 12:00,Orcs Must Die! Deathtrap,2273980,175
2026-04-02 12:00,Kingdom Come: Deliverance II,1771300,18462
2026-04-02 12:00,Split Fiction,2001120,9472
2026-04-02 12:00,Sid Meier's Civilization VII,1295660,5470
2026-04-02 12:00,Monster Hunter Wilds,2246340,22339
2026-04-02 12:00,Lost Records: Bloom & Rage,1902960,47
2026-04-02 12:00,The Legend of Heroes: Trails through Daybreak II,2668430,41
2026-04-02 12:00,Atomfall,801800,205
2026-04-02 12:00,Wanderstop,1299460,13
2026-04-02 12:00,Schedule I,3164500,13865
2026-04-02 12:00,R.E.P.O.,3241660,34279
2026-04-02 12:00,inZOI,2456740,1970
2026-04-02 12:00,Grimoire Groves,1830430,0
2026-04-02 12:00,Crashlands,391730,184
2026-04-02 12:00,Crashlands 2,1401730,376
2026-04-02 12:00,Mandragora: Whispers of the Witch Tree,1721060,66
2026-04-02 12:00,Clair Obscur: Expedition 33,1903340,7338
2026-04-02 12:00,Assassin's Creed Shadows,3159330,3433
2026-04-02 12:00,"Yes, Your Grace: Snowfall",1373090,15
2026-04-02 12:00,Survival Machine,1601330,14
2026-04-02 12:00,RoadCraft,2104890,2021
2026-04-02 12:00,The Precinct,490110,191
2026-04-02 12:00,Elden Ring: Nightreign,2622380,36395
2026-04-02 12:00,DOOM: The Dark Ages,3017860,879
2026-04-02 12:00,Deliver At All Costs,1880610,2
2026-04-02 12:00,Blue Prince,1569580,905
2026-04-02 12:00,Tinkerlands,2617700,177
2026-04-02 12:00,Stellar Blade,3489700,4392
2026-04-02 12:00,JDM: Japanese Drift Master,1153410,87
2026-04-02 12:00,Gex Trilogy,3183970,4
2026-04-02 12:00,FBC: Firebreak,2272540,20
2026-04-02 12:00,Dune: Awakening,1172710,5328
2026-04-02 12:00,Deltarune,1671210,842
2026-04-02 12:00,Crime Simulator,2737070,1314
2026-04-02 12:00,The Alters,1601570,231
2026-04-02 12:00,Neon Abyss 2,2235200,186
2026-04-02 12:00,The Drifter,1170570,23
2026-04-02 12:00,Wildgate,3504780,4
2026-04-02 12:00,Wuchang: Fallen Feathers,2277560,3069
2026-04-02 12:00,Killing Floor 3,1430190,332
2026-04-02 12:00,Grounded 2,2661300,2834
2026-04-02 12:00,Metal Gear Solid Δ: Snake Eater,2417610,309
2026-04-02 12:00,Arena Breakout: Infinite,2073620,26384
2026-04-02 12:00,Borderlands 4,1285190,6897
2026-04-02 12:00,Hades II,1145350,5635
2026-04-02 12:00,Dying Light: The Beast,3008130,4789
2026-04-02 12:00,Hollow Knight Silksong,1030300,10235
2026-04-02 12:00,Silent Hill f,2947440,711
2026-04-02 12:00,Mafia: The Old Country,1941540,328
2026-04-02 12:00,Cronos: The New Dawn,2101960,133
2026-04-02 12:00,Sword of the sea,2453160,10
2026-04-02 12:00,Battlefield 6,2807960,32393
2026-04-02 12:00,Megabonk ,3405340,4839
2026-04-02 12:00,Little Nightmares 3,1392860,317
2026-04-02 12:00,Stick it to the Stickman,2085540,110
2026-04-02 12:00,Vampire: The Masquerade - Bloodlines 2,532790,90
2026-04-02 12:00,ARC Raiders,1808500,72162
2026-04-02 12:00,The Outer Worlds 2,1449110,390
2026-04-02 12:00,Escape from Duckov,3167020,5288
2026-04-02 12:00,Ninja Gaiden 4,2627260,299
2026-04-02 12:00,Jurassic World Evolution 3,2958130,1190
2026-04-02 12:00,Europa Universalis V,3450310,8227
2026-04-02 12:00,Dispatch ,2592160,1378
2026-04-02 12:00,South of Midnight,1934570,26
2026-04-02 12:00,Sonic Racing: CrossWorlds,2486820,394
2026-04-02 12:00,Peak,923260,4
2026-04-02 12:00,Indiana Jones and the Great Circle,2677660,223
2026-04-02 12:00,F1 25,3059520,7905
2026-04-02 12:00,Escape from Tarkov,3932890,16330
2026-04-02 12:00,BALL x PIT,2062430,1402
2026-04-02 12:00,Avowed,2457220,270
2026-04-02 12:00,Absolum,1904480,440
2026-04-02 12:00,Routine,3402170,0
2026-04-02 12:00,Terra Invicta,1176470,777
2026-04-02 12:00,StarRupture,1631270,2499
2026-04-02 12:00,Nioh 3,3681010,3982
2026-04-02 12:00,Mewgenics,686060,15996
2026-04-02 12:00,Cairn,1588550,698
2026-04-02 12:00,ReAnimal,2129530,1005
2026-04-02 12:00,High on life 2,2069250,60
2026-04-02 13:00,Marvel Rivals,2767030,41618
2026-04-02 13:00,Path of Exile 2,2694490,6758
2026-04-02 13:00,The Stone of Madness,1309710,5
2026-04-02 13:00,Hyper Light Drifter,257850,11
2026-04-02 13:00,Hyper Light Breaker,1534840,2
2026-04-02 13:00,FREEDOM WARS Remastered,3004100,10
2026-04-02 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2417
2026-04-02 13:00,Palworld,1623730,37375
2026-04-02 13:00,HELLDIVERS 2,553850,41072
2026-04-02 13:00,Black Myth: Wukong,2358720,15316
2026-04-02 13:00,Orcs Must Die! Deathtrap,2273980,175
2026-04-02 13:00,Kingdom Come: Deliverance II,1771300,18462
2026-04-02 13:00,Split Fiction,2001120,9472
2026-04-02 13:00,Sid Meier's Civilization VII,1295660,5470
2026-04-02 13:00,Monster Hunter Wilds,2246340,23824
2026-04-02 13:00,Lost Records: Bloom & Rage,1902960,47
2026-04-02 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,41
2026-04-02 13:00,Atomfall,801800,205
2026-04-02 13:00,Wanderstop,1299460,13
2026-04-02 13:00,Schedule I,3164500,13865
2026-04-02 13:00,R.E.P.O.,3241660,34279
2026-04-02 13:00,inZOI,2456740,1970
2026-04-02 13:00,Grimoire Groves,1830430,0
2026-04-02 13:00,Crashlands,391730,184
2026-04-02 13:00,Crashlands 2,1401730,376
2026-04-02 13:00,Mandragora: Whispers of the Witch Tree,1721060,66
2026-04-02 13:00,Clair Obscur: Expedition 33,1903340,7338
2026-04-02 13:00,Assassin's Creed Shadows,3159330,3433
2026-04-02 13:00,"Yes, Your Grace: Snowfall",1373090,15
2026-04-02 13:00,Survival Machine,1601330,14
2026-04-02 13:00,RoadCraft,2104890,2021
2026-04-02 13:00,The Precinct,490110,191
2026-04-02 13:00,Elden Ring: Nightreign,2622380,36395
2026-04-02 13:00,DOOM: The Dark Ages,3017860,879
2026-04-02 13:00,Deliver At All Costs,1880610,2
2026-04-02 13:00,Blue Prince,1569580,905
2026-04-02 13:00,Tinkerlands,2617700,177
2026-04-02 13:00,Stellar Blade,3489700,4392
2026-04-02 13:00,JDM: Japanese Drift Master,1153410,87
2026-04-02 13:00,Gex Trilogy,3183970,4
2026-04-02 13:00,FBC: Firebreak,2272540,20
2026-04-02 13:00,Dune: Awakening,1172710,5381
2026-04-02 13:00,Deltarune,1671210,842
2026-04-02 13:00,Crime Simulator,2737070,1314
2026-04-02 13:00,The Alters,1601570,231
2026-04-02 13:00,Neon Abyss 2,2235200,186
2026-04-02 13:00,The Drifter,1170570,23
2026-04-02 13:00,Wildgate,3504780,4
2026-04-02 13:00,Wuchang: Fallen Feathers,2277560,3069
2026-04-02 13:00,Killing Floor 3,1430190,332
2026-04-02 13:00,Grounded 2,2661300,2834
2026-04-02 13:00,Metal Gear Solid Δ: Snake Eater,2417610,309
2026-04-02 13:00,Arena Breakout: Infinite,2073620,26384
2026-04-02 13:00,Borderlands 4,1285190,6897
2026-04-02 13:00,Hades II,1145350,5635
2026-04-02 13:00,Dying Light: The Beast,3008130,4789
2026-04-02 13:00,Hollow Knight Silksong,1030300,10235
2026-04-02 13:00,Silent Hill f,2947440,711
2026-04-02 13:00,Mafia: The Old Country,1941540,328
2026-04-02 13:00,Cronos: The New Dawn,2101960,133
2026-04-02 13:00,Sword of the sea,2453160,10
2026-04-02 13:00,Battlefield 6,2807960,32393
2026-04-02 13:00,Megabonk ,3405340,4839
2026-04-02 13:00,Little Nightmares 3,1392860,317
2026-04-02 13:00,Stick it to the Stickman,2085540,110
2026-04-02 13:00,Vampire: The Masquerade - Bloodlines 2,532790,90
2026-04-02 13:00,ARC Raiders,1808500,72162
2026-04-02 13:00,The Outer Worlds 2,1449110,390
2026-04-02 13:00,Escape from Duckov,3167020,5288
2026-04-02 13:00,Ninja Gaiden 4,2627260,299
2026-04-02 13:00,Jurassic World Evolution 3,2958130,1190
2026-04-02 13:00,Europa Universalis V,3450310,8227
2026-04-02 13:00,Dispatch ,2592160,1415
2026-04-02 13:00,South of Midnight,1934570,26
2026-04-02 13:00,Sonic Racing: CrossWorlds,2486820,394
2026-04-02 13:00,Peak,923260,4
2026-04-02 13:00,Indiana Jones and the Great Circle,2677660,223
2026-04-02 13:00,F1 25,3059520,7905
2026-04-02 13:00,Escape from Tarkov,3932890,16330
2026-04-02 13:00,BALL x PIT,2062430,1402
2026-04-02 13:00,Avowed,2457220,270
2026-04-02 13:00,Routine,3402170,0
2026-04-02 13:00,Terra Invicta,1176470,777
2026-04-02 13:00,StarRupture,1631270,2499
2026-04-02 13:00,Nioh 3,3681010,3982
2026-04-02 13:00,Mewgenics,686060,15996
2026-04-02 13:00,Cairn,1588550,698
2026-04-02 13:00,ReAnimal,2129530,1057
2026-04-02 13:00,High on life 2,2069250,60
2026-04-02 14:00,Marvel Rivals,2767030,48326
2026-04-02 14:00,Path of Exile 2,2694490,7455
2026-04-02 14:00,The Stone of Madness,1309710,7
2026-04-02 14:00,Hyper Light Drifter,257850,19
2026-04-02 14:00,Hyper Light Breaker,1534840,2
2026-04-02 14:00,FREEDOM WARS Remastered,3004100,17
2026-04-02 14:00,DYNASTY WARRIORS: ORIGINS,2384580,2732
2026-04-02 14:00,Palworld,1623730,41726
2026-04-02 14:00,HELLDIVERS 2,553850,48219
2026-04-02 14:00,Black Myth: Wukong,2358720,17293
2026-04-02 14:00,Orcs Must Die! Deathtrap,2273980,224
2026-04-02 14:00,Kingdom Come: Deliverance II,1771300,20873
2026-04-02 14:00,Split Fiction,2001120,12144
2026-04-02 14:00,Sid Meier's Civilization VII,1295660,6120
2026-04-02 14:00,Monster Hunter Wilds,2246340,26508
2026-04-02 14:00,Lost Records: Bloom & Rage,1902960,51
2026-04-02 14:00,The Legend of Heroes: Trails through Daybreak II,2668430,41
2026-04-02 14:00,Atomfall,801800,232
2026-04-02 14:00,Wanderstop,1299460,20
2026-04-02 14:00,Schedule I,3164500,15328
2026-04-02 14:00,R.E.P.O.,3241660,48034
2026-04-02 14:00,inZOI,2456740,2222
2026-04-02 14:00,Grimoire Groves,1830430,0
2026-04-02 14:00,Crashlands,391730,184
2026-04-02 14:00,Crashlands 2,1401730,379
2026-04-02 14:00,Mandragora: Whispers of the Witch Tree,1721060,80
2026-04-02 14:00,Clair Obscur: Expedition 33,1903340,8393
2026-04-02 14:00,Assassin's Creed Shadows,3159330,3885
2026-04-02 14:00,"Yes, Your Grace: Snowfall",1373090,20
2026-04-02 14:00,Survival Machine,1601330,9
2026-04-02 14:00,RoadCraft,2104890,2234
2026-04-02 14:00,The Precinct,490110,216
2026-04-02 14:00,Elden Ring: Nightreign,2622380,42164
2026-04-02 14:00,DOOM: The Dark Ages,3017860,1032
2026-04-02 14:00,Deliver At All Costs,1880610,3
2026-04-02 14:00,Blue Prince,1569580,1028
2026-04-02 14:00,Tinkerlands,2617700,189
2026-04-02 14:00,Stellar Blade,3489700,5020
2026-04-02 14:00,JDM: Japanese Drift Master,1153410,77
2026-04-02 14:00,Gex Trilogy,3183970,3
2026-04-02 14:00,FBC: Firebreak,2272540,17
2026-04-02 14:00,Dune: Awakening,1172710,6002
2026-04-02 14:00,Deltarune,1671210,923
2026-04-02 14:00,Crime Simulator,2737070,1682
2026-04-02 14:00,The Alters,1601570,224
2026-04-02 14:00,Neon Abyss 2,2235200,204
2026-04-02 14:00,The Drifter,1170570,22
2026-04-02 14:00,Wildgate,3504780,4
2026-04-02 14:00,Wuchang: Fallen Feathers,2277560,3243
2026-04-02 14:00,Killing Floor 3,1430190,361
2026-04-02 14:00,Grounded 2,2661300,3274
